,Label,ImagePath,encoded_label
1576,078-R,DataSet/CASIA-Iris-Thousand/078/R/S5078R08.jpg,157
1577,078-R,DataSet/CASIA-Iris-Thousand/078/R/S5078R09.jpg,157
1578,078-R,DataSet/CASIA-Iris-Thousand/078/R/S5078R02.jpg,157
1579,078-R,DataSet/CASIA-Iris-Thousand/078/R/S5078R06.jpg,157
1580,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L03.jpg,158
1581,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L00.jpg,158
1582,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L09.jpg,158
1583,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L08.jpg,158
1584,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L04.jpg,158
1585,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L02.jpg,158
1586,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L05.jpg,158
1587,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L01.jpg,158
1588,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L07.jpg,158
1589,079-L,DataSet/CASIA-Iris-Thousand/079/L/S5079L06.jpg,158
1590,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R02.jpg,159
1591,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R03.jpg,159
1592,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R01.jpg,159
1593,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R09.jpg,159
1594,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R05.jpg,159
1595,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R00.jpg,159
1596,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R06.jpg,159
1597,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R04.jpg,159
1598,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R08.jpg,159
1599,079-R,DataSet/CASIA-Iris-Thousand/079/R/S5079R07.jpg,159
1600,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L08.jpg,160
1601,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L07.jpg,160
1602,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L00.jpg,160
1603,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L01.jpg,160
1604,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L02.jpg,160
1605,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L04.jpg,160
1606,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L05.jpg,160
1607,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L09.jpg,160
1608,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L06.jpg,160
1609,080-L,DataSet/CASIA-Iris-Thousand/080/L/S5080L03.jpg,160
1610,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R00.jpg,161
1611,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R07.jpg,161
1612,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R01.jpg,161
1613,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R02.jpg,161
1614,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R05.jpg,161
1615,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R04.jpg,161
1616,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R09.jpg,161
1617,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R06.jpg,161
1618,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R08.jpg,161
1619,080-R,DataSet/CASIA-Iris-Thousand/080/R/S5080R03.jpg,161
1620,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L00.jpg,162
1621,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L01.jpg,162
1622,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L09.jpg,162
1623,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L02.jpg,162
1624,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L06.jpg,162
1625,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L08.jpg,162
1626,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L05.jpg,162
1627,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L04.jpg,162
1628,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L07.jpg,162
1629,081-L,DataSet/CASIA-Iris-Thousand/081/L/S5081L03.jpg,162
1630,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R01.jpg,163
1631,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R05.jpg,163
1632,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R02.jpg,163
1633,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R00.jpg,163
1634,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R09.jpg,163
1635,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R07.jpg,163
1636,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R04.jpg,163
1637,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R08.jpg,163
1638,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R06.jpg,163
1639,081-R,DataSet/CASIA-Iris-Thousand/081/R/S5081R03.jpg,163
1640,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L00.jpg,164
1641,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L02.jpg,164
1642,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L05.jpg,164
1643,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L06.jpg,164
1644,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L04.jpg,164
1645,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L07.jpg,164
1646,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L01.jpg,164
1647,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L09.jpg,164
1648,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L08.jpg,164
1649,082-L,DataSet/CASIA-Iris-Thousand/082/L/S5082L03.jpg,164
1650,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R06.jpg,165
1651,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R08.jpg,165
1652,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R01.jpg,165
1653,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R00.jpg,165
1654,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R07.jpg,165
1655,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R02.jpg,165
1656,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R05.jpg,165
1657,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R04.jpg,165
1658,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R09.jpg,165
1659,082-R,DataSet/CASIA-Iris-Thousand/082/R/S5082R03.jpg,165
1660,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L07.jpg,166
1661,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L04.jpg,166
1662,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L02.jpg,166
1663,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L06.jpg,166
1664,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L03.jpg,166
1665,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L05.jpg,166
1666,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L01.jpg,166
1667,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L08.jpg,166
1668,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L00.jpg,166
1669,083-L,DataSet/CASIA-Iris-Thousand/083/L/S5083L09.jpg,166
1670,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R05.jpg,167
1671,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R03.jpg,167
1672,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R01.jpg,167
1673,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R00.jpg,167
1674,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R04.jpg,167
1675,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R09.jpg,167
1676,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R06.jpg,167
1677,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R07.jpg,167
1678,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R08.jpg,167
1679,083-R,DataSet/CASIA-Iris-Thousand/083/R/S5083R02.jpg,167
1680,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L09.jpg,168
1681,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L04.jpg,168
1682,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L03.jpg,168
1683,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L06.jpg,168
1684,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L05.jpg,168
1685,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L07.jpg,168
1686,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L00.jpg,168
1687,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L02.jpg,168
1688,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L08.jpg,168
1689,084-L,DataSet/CASIA-Iris-Thousand/084/L/S5084L01.jpg,168
1690,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R02.jpg,169
1691,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R08.jpg,169
1692,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R03.jpg,169
1693,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R05.jpg,169
1694,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R07.jpg,169
1695,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R09.jpg,169
1696,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R04.jpg,169
1697,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R06.jpg,169
1698,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R01.jpg,169
1699,084-R,DataSet/CASIA-Iris-Thousand/084/R/S5084R00.jpg,169
1700,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L03.jpg,170
1701,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L02.jpg,170
1702,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L01.jpg,170
1703,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L05.jpg,170
1704,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L08.jpg,170
1705,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L04.jpg,170
1706,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L00.jpg,170
1707,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L07.jpg,170
1708,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L09.jpg,170
1709,085-L,DataSet/CASIA-Iris-Thousand/085/L/S5085L06.jpg,170
1710,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R00.jpg,171
1711,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R01.jpg,171
1712,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R08.jpg,171
1713,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R02.jpg,171
1714,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R05.jpg,171
1715,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R04.jpg,171
1716,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R09.jpg,171
1717,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R03.jpg,171
1718,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R06.jpg,171
1719,085-R,DataSet/CASIA-Iris-Thousand/085/R/S5085R07.jpg,171
1720,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L01.jpg,172
1721,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L00.jpg,172
1722,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L07.jpg,172
1723,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L09.jpg,172
1724,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L06.jpg,172
1725,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L08.jpg,172
1726,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L04.jpg,172
1727,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L05.jpg,172
1728,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L03.jpg,172
1729,086-L,DataSet/CASIA-Iris-Thousand/086/L/S5086L02.jpg,172
1730,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R08.jpg,173
1731,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R04.jpg,173
1732,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R00.jpg,173
1733,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R05.jpg,173
1734,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R06.jpg,173
1735,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R09.jpg,173
1736,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R02.jpg,173
1737,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R03.jpg,173
1738,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R01.jpg,173
1739,086-R,DataSet/CASIA-Iris-Thousand/086/R/S5086R07.jpg,173
1740,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L02.jpg,174
1741,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L03.jpg,174
1742,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L00.jpg,174
1743,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L08.jpg,174
1744,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L04.jpg,174
1745,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L05.jpg,174
1746,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L01.jpg,174
1747,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L09.jpg,174
1748,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L06.jpg,174
1749,087-L,DataSet/CASIA-Iris-Thousand/087/L/S5087L07.jpg,174
1750,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R06.jpg,175
1751,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R07.jpg,175
1752,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R09.jpg,175
1753,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R08.jpg,175
1754,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R04.jpg,175
1755,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R03.jpg,175
1756,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R02.jpg,175
1757,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R00.jpg,175
1758,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R05.jpg,175
1759,087-R,DataSet/CASIA-Iris-Thousand/087/R/S5087R01.jpg,175
1760,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L03.jpg,176
1761,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L07.jpg,176
1762,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L01.jpg,176
1763,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L05.jpg,176
1764,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L09.jpg,176
1765,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L00.jpg,176
1766,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L08.jpg,176
1767,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L04.jpg,176
1768,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L06.jpg,176
1769,088-L,DataSet/CASIA-Iris-Thousand/088/L/S5088L02.jpg,176
1770,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R00.jpg,177
1771,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R08.jpg,177
1772,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R02.jpg,177
1773,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R06.jpg,177
1774,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R05.jpg,177
1775,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R09.jpg,177
1776,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R01.jpg,177
1777,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R07.jpg,177
1778,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R04.jpg,177
1779,088-R,DataSet/CASIA-Iris-Thousand/088/R/S5088R03.jpg,177
1780,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L05.jpg,178
1781,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L07.jpg,178
1782,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L09.jpg,178
1783,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L06.jpg,178
1784,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L01.jpg,178
1785,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L02.jpg,178
1786,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L04.jpg,178
1787,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L03.jpg,178
1788,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L08.jpg,178
1789,089-L,DataSet/CASIA-Iris-Thousand/089/L/S5089L00.jpg,178
1790,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R06.jpg,179
1791,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R07.jpg,179
1792,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R05.jpg,179
1793,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R01.jpg,179
1794,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R02.jpg,179
1795,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R08.jpg,179
1796,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R03.jpg,179
1797,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R09.jpg,179
1798,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R04.jpg,179
1799,089-R,DataSet/CASIA-Iris-Thousand/089/R/S5089R00.jpg,179
1800,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L00.jpg,180
1801,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L05.jpg,180
1802,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L09.jpg,180
1803,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L06.jpg,180
1804,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L04.jpg,180
1805,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L07.jpg,180
1806,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L08.jpg,180
1807,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L03.jpg,180
1808,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L02.jpg,180
1809,090-L,DataSet/CASIA-Iris-Thousand/090/L/S5090L01.jpg,180
1810,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R01.jpg,181
1811,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R06.jpg,181
1812,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R09.jpg,181
1813,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R02.jpg,181
1814,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R05.jpg,181
1815,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R07.jpg,181
1816,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R00.jpg,181
1817,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R08.jpg,181
1818,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R04.jpg,181
1819,090-R,DataSet/CASIA-Iris-Thousand/090/R/S5090R03.jpg,181
1820,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L08.jpg,182
1821,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L00.jpg,182
1822,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L06.jpg,182
1823,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L09.jpg,182
1824,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L02.jpg,182
1825,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L03.jpg,182
1826,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L05.jpg,182
1827,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L01.jpg,182
1828,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L07.jpg,182
1829,091-L,DataSet/CASIA-Iris-Thousand/091/L/S5091L04.jpg,182
1830,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R04.jpg,183
1831,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R02.jpg,183
1832,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R07.jpg,183
1833,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R06.jpg,183
1834,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R05.jpg,183
1835,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R09.jpg,183
1836,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R03.jpg,183
1837,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R00.jpg,183
1838,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R08.jpg,183
1839,091-R,DataSet/CASIA-Iris-Thousand/091/R/S5091R01.jpg,183
1840,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L05.jpg,184
1841,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L04.jpg,184
1842,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L06.jpg,184
1843,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L07.jpg,184
1844,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L09.jpg,184
1845,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L01.jpg,184
1846,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L02.jpg,184
1847,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L08.jpg,184
1848,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L00.jpg,184
1849,092-L,DataSet/CASIA-Iris-Thousand/092/L/S5092L03.jpg,184
1850,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R00.jpg,185
1851,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R05.jpg,185
1852,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R04.jpg,185
1853,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R09.jpg,185
1854,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R03.jpg,185
1855,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R08.jpg,185
1856,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R01.jpg,185
1857,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R02.jpg,185
1858,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R06.jpg,185
1859,092-R,DataSet/CASIA-Iris-Thousand/092/R/S5092R07.jpg,185
1860,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L01.jpg,186
1861,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L05.jpg,186
1862,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L06.jpg,186
1863,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L09.jpg,186
1864,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L07.jpg,186
1865,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L04.jpg,186
1866,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L03.jpg,186
1867,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L08.jpg,186
1868,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L00.jpg,186
1869,093-L,DataSet/CASIA-Iris-Thousand/093/L/S5093L02.jpg,186
1870,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R05.jpg,187
1871,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R01.jpg,187
1872,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R06.jpg,187
1873,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R00.jpg,187
1874,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R09.jpg,187
1875,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R02.jpg,187
1876,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R07.jpg,187
1877,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R03.jpg,187
1878,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R08.jpg,187
1879,093-R,DataSet/CASIA-Iris-Thousand/093/R/S5093R04.jpg,187
1880,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L05.jpg,188
1881,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L01.jpg,188
1882,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L09.jpg,188
1883,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L02.jpg,188
1884,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L04.jpg,188
1885,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L00.jpg,188
1886,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L06.jpg,188
1887,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L07.jpg,188
1888,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L08.jpg,188
1889,094-L,DataSet/CASIA-Iris-Thousand/094/L/S5094L03.jpg,188
1890,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R06.jpg,189
1891,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R07.jpg,189
1892,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R08.jpg,189
1893,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R03.jpg,189
1894,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R09.jpg,189
1895,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R01.jpg,189
1896,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R00.jpg,189
1897,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R05.jpg,189
1898,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R02.jpg,189
1899,094-R,DataSet/CASIA-Iris-Thousand/094/R/S5094R04.jpg,189
1900,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L06.jpg,190
1901,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L02.jpg,190
1902,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L07.jpg,190
1903,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L01.jpg,190
1904,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L09.jpg,190
1905,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L00.jpg,190
1906,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L08.jpg,190
1907,095-L,DataSet/CASIA-Iris-Thousand/095/L/S5095L04.jpg,190
